code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
NTL,2122,LGAV,LTFJ,,TC-GPA,35000,306.094,7:15,  08:35,1.2,  ,250,P,123456,1
NTL,2123,LTFJ,LGAV,,TC-GPA,36000,306.094,11:00,  12:20,1.2,  ,250,P,123456,1
NTL,2124,LGAV,LTFJ,,TC-GPA,37000,306.094,13:00,  14:20,1.2,  ,300,P,123456,1
NTL,2125,LTFJ,LGAV,,TC-GPA,30000,306.094,18:00,  19:20,1.2,  ,270,P,123456,1
NTL,2126,LGAV,LTFJ,,TC-GPA,37000,306.094,20:20,  21:40,1.2,  ,270,P,123456,1
NTL,2127,LTFJ,LGTS,,TC-GPA,36000,289.838,10:00,  11:00,1,  ,230,P,123456,1
NTL,2128,LGTS,LTFJ,,TC-GPA,37000,289.838,12:00,  13:00,1,  ,230,P,123456,1
NTL,2129,LTFJ,EHRD,,TC-GPA,36000,1216.79,13:15,  16:30,3.15,  ,400,P,123456,1
NTL,213,LTFM,LTFD,,TC-GLB,24000,127.594,9:25,  10:10,0.45,  ,60,P,156,1
NTL,2130,EHRD,LTFJ,,TC-GPA,37000,1216.79,17:40,  21:00,3.2,  ,420,P,123456,1
NTL,2131,LTFJ,EDLW,,TC-LDP,36000,1099,10:30,  13:30,3,  ,300,P,123456,1
NTL,2132,EDLW,LTFJ,,TC-LDP,37000,1099,14:30,  17:30,3,  ,300,P,123456,1
NTL,2133,LTFJ,EDDK,,TC-LDC,36000,1098.55,12:30,  15:30,3,  ,220,P,123456,1
NTL,2134,EDDK,LTFJ,,TC-LDP,39000,1098.55,19:15,  22:15,3,  ,300,P,123456,1
NTL,2135,LTFJ,LATI,,TC-GPB,34000,434.827,7:00,  08:35,1.35,  ,700,P,123456,1
NTL,2136,LATI,LTFJ,,TC-GPB,35000,434.827,9:45,  11:20,1.35,  ,700,P,123456,1
NTL,2137,LTFJ,EDDB,,TC-LDJ,36000,945.066,5:00,  08:00,3,  ,360,P,123456,1
NTL,2138,EDDB,LTFJ,,TC-LDJ,37000,945.066,9:15,  12:15,3,  ,360,P,123456,1
NTL,2139,LTFJ,EDDB,,TC-GTB,34000,945.066,11:00,  14:00,3,  ,350,P,123456,1
NTL,214,LTFD,LTFM,,TC-GLB,23000,127.594,11:10,  12:05,0.55,  ,67,P,156,1
NTL,2140,EDDB,LTFJ,,TC-GTB,35000,945.066,15:30,  18:30,3,  ,360,P,123456,1
NTL,2141,LTFJ,EDDB,,TC-LDN,36000,945.066,13:30,  16:10,2.4,  ,400,P,123456,1
NTL,2142,EDDB,LTFJ,,TC-LDN,37000,945.066,17:00,  19:40,2.4,  ,400,P,123456,1
NTL,2143,LTFJ,EGPF,,TC-ANS,36000,1594.76,23:00,  03:00,4,  ,800,P,123456,1
NTL,2144,EGPF,LTFJ,,TC-ANS,35000,1594.76,5:00,  09:00,4,  ,800,P,123456,1
NTL,2145,LTFJ,LYBE,,TC-LDK,36000,460.877,13:15,  14:55,1.4,  ,280,P,123456,1
NTL,2146,LYBE,LTFJ,,TC-LDK,37000,460.877,16:00,  17:35,1.35,  ,280,P,123456,1
NTL,2147,LTFJ,EPPO,,TC-GRF,35000,860.516,8:30,  10:55,2.25,  ,550,P,123456,1
NTL,2148,EPPO,LTFJ,,TC-GRF,36000,860.516,12:00,  14:25,2.25,  ,550,P,123456,1
NTL,2149,LTFJ,EHAM,,TC-LDI,36000,1214.38,13:15,  16:30,3.15,  ,450,P,123456,1
NTL,215,LTFM,LTFD,,TC-GPK,28000,127.594,16:00,  17:00,1,  ,500,P,12346,1
NTL,2150,EHAM,LTFJ,,TC-LDI,37000,1214.38,17:30,  20:45,3.15,  ,450,P,123456,1
NTL,2151,LTFJ,EHEH,,TC-GPA,34000,1172.71,12:00,  15:00,3,  ,320,P,123456,1
NTL,2152,EHEH,LTFJ,,TC-GPA,35000,1172.71,16:00,  19:00,3,  ,330,P,123456,1
NTL,2153,LTFJ,LKPR,,TC-GLE,36000,838.587,10:45,  13:00,2.15,  ,300,P,123456,1
NTL,2154,LKPR,LTFJ,,TC-GLE,35000,838.587,14:15,  16:30,2.15,  ,300,P,123456,1
NTL,2155,LTFJ,EDJA,,TC-GPR,36000,919.22,13:00,  15:45,2.45,  ,350,P,123456,1
NTL,2156,EDJA,LTFJ,,TC-GPR,37000,919.22,16:30,  19:15,2.45,  ,350,P,123456,1
NTL,2157,LTFJ,LFRB,,TC-GRF,36000,1497.51,9:30,  13:20,3.5,  ,475,P,123456,1
NTL,2158,LFRB,LTFJ,,TC-GRF,35000,1497.51,15:00,  18:50,3.5,  ,480,P,123456,1
NTL,2159,LTFJ,EGKK,,TC-GRI,34000,1364.16,4:45,  08:30,3.45,  ,800,P,123456,1
NTL,216,LTFD,LTFM,,TC-GPK,25000,127.594,18:00,  19:00,1,  ,500,P,123456,1
NTL,2160,LTFJ,LROP,,TC-GPE,34000,262.27,14:30,  15:40,1.1,  ,300,P,123456,1
NTL,2161,LROP,LTFJ,,TC-GPE,33000,262.27,16:10,  17:20,1.1,  ,400,P,123456,1
NTL,2162,LTFJ,UBBB,,TC-GPA,37000,943.542,9:00,  11:40,2.4,  ,380,P,123456,1
NTL,2163,UBBB,LTFJ,,TC-GPA,36000,943.542,13:00,  15:50,2.5,  ,380,P,123456,1
NTL,2164,EGKK,LTFJ,,TC-GRI,35000,1364.16,9:45,  13:30,3.45,  ,800,P,123456,1
NTL,2165,LTFJ,LSGG,,TC-LDB,36000,1055.71,15:00,  18:00,3,  ,400,P,123456,1
NTL,2166,LSGG,LTFJ,,TC-LDB,37000,1055.71,19:00,  22:00,3,  ,400,P,123456,1
NTL,2168,LTFJ,UACC,,TC-LDP,37000,1834.66,16:00,  21:10,5.1,  ,600,P,123456,1
NTL,2169,UACC,LTFJ,,TC-LDP,36000,1834.66,5:00,  10:10,5.1,  ,600,P,123456,1
NTL,2170,LTFJ,UTTT,,TC-LDP,37000,1794.99,10:30,  15:00,4.3,  ,600,P,123456,1
NTL,2171,UTTT,LTFJ,,TC-LDP,36000,1794.99,16:15,  20:45,4.3,  ,600,P,123456,1
NTL,2172,LTFJ,UTTT,,TC-GRE,35000,1794.99,22:00,  02:30,4.3,  ,600,P,123456,1
NTL,2173,UTTT,LTFJ,,TC-GRE,34000,1794.99,4:30,  09:15,4.45,  ,600,P,123456,1
NTL,2174,LTFJ,UAAA,,TC-LDK,35000,2103.58,5:00,  10:15,5.15,  ,600,P,123456,1
NTL,2175,UAAA,LTFJ,,TC-LDK,36000,2103.58,11:30,  16:45,5.15,  ,600,P,123456,1
NTL,2176,LTFJ,UCFM,,TC-LDH,37000,1997.96,8:00,  13:15,5.15,  ,500,P,123456,1
NTL,2177,UCFM,LTFJ,,TC-LDC,36000,1997.96,14:30,  19:45,5.15,  ,500,P,123456,1
NTL,2178,LTFJ,UAAA,,TC-LDN,35000,2103.58,9:00,  14:15,5.15,  ,650,P,123456,1
NTL,2179,UAAA,LTFJ,,TC-LDN,34000,2103.58,15:15,  20:30,5.15,  ,650,P,123456,1
NTL,218,LTFM,LTFK,,TC-LBF,28000,145.047,8:45,  09:40,0.55,  ,100,P,123456,1
NTL,2180,LTFJ,OTHH,,TC-GRH,35000,1456.22,3:00,  06:50,3.5,  ,510,P,123456,1
NTL,2181,OTHH,LTFJ,,TC-GRG,36000,1456.22,8:30,  12:20,3.5,  ,515,P,123456,1
NTL,2182,LTFJ,OTHH,,TC-LDP,35000,1456.22,12:00,  16:00,4,  ,450,P,123456,1
NTL,2183,OTHH,LTFJ,,TC-LDP,36000,1456.22,17:00,  21:00,4,  ,450,P,123456,1
NTL,2184,LTFJ,HESH,,TC-GRF,35000,816.576,11:30,  13:30,2,  ,370,P,123456,1
NTL,2185,HESH,LTFJ,,TC-GRF,36000,816.576,14:35,  17:10,2.35,  ,370,P,123456,1
NTL,2186,LTFJ,OEJN,,TC-GTB,35000,1258.99,1:00,  04:30,3.3,  ,400,P,123456,1
NTL,2187,OEJN,LTFJ,,TC-GTB,36000,1258.99,6:00,  09:30,3.3,  ,400,P,123456,1
NTL,2188,LTFJ,OOMS,,TC-GTB,37000,1789.73,10:00,  14:30,4.3,  ,600,P,123456,1
NTL,2189,OOMS,LTFJ,,TC-GTB,36000,1789.73,15:45,  20:15,4.3,  ,600,P,123456,1
NTL,219,LTFK,LTFM,,TC-LBF,27000,145.047,10:30,  11:25,0.55,  ,100,P,123456,1
NTL,2190,LTFJ,OTHH,,TC-LDP,36000,1456.22,8:00,  11:45,3.45,  ,300,P,123456,1
NTL,2191,OTHH,LTFJ,,TC-LDP,35000,1456.22,13:00,  16:45,3.45,  ,300,P,123456,1
NTL,2192,LTFJ,OMDB,,TC-GRF,35000,1604.11,10:30,  14:45,4.15,  ,600,P,123456,1
NTL,2193,OMDB,LTFJ,,TC-GRF,36000,1604.11,16:15,  20:40,4.25,  ,600,P,123456,1
NTL,2194,LTFJ,OMAA,,TC-GRF,35000,1609.5,12:00,  16:30,4.3,  ,500,P,123456,1
NTL,2195,OMAA,LTFJ,,TC-GRF,34000,1609.5,18:00,  22:30,4.3,  ,500,P,123456,1
NTL,2196,LTFJ,LOWW,,TC-GRK,34000,696.526,7:00,  11:30,4.3,  ,1000,P,123456,1
NTL,2197,LOWW,LTFJ,,TC-GRK,35000,696.526,12:30,  15:00,2.3,  ,1000,P,123456,1
NTL,2198,LTFJ,OMDB,,TC-GRH,35000,1604.11,17:00,  21:30,4.3,  ,800,P,123456,1
NTL,2199,OMDB,LTFJ,,TC-GRH,36000,1604.11,23:00,  03:30,4.3,  ,800,P,123456,1
NTL,22,KATL,LTFM,,TC-LFC,33000,4998.5,23:30,  11:25,11.55,  ,900,P,12345,1
NTL,220,LTFM,LTFC,,TC-LDC,31000,218.389,15:30,  16:30,1,  ,200,P,123456,1
NTL,2201,LTFJ,LGIR,,TC-GPJ,36000,387.129,12:30,  13:55,1.25,  ,200,P,123456,1
NTL,2202,LGIR,LTFJ,,TC-GPJ,37000,387.129,15:00,  16:25,1.25,  ,240,P,123456,1
NTL,2203,LTFJ,LGSR,,TC-GPO,36000,324.946,13:00,  14:20,1.2,  ,110,P,123456,1
NTL,2204,LGSR,LTFJ,,TC-GPO,37000,324.946,15:05,  16:15,1.1,  ,110,P,123456,1
NTL,2205,LTFJ,LGKO,,TC-LDC,36000,268.374,13:05,  14:20,1.15,  ,110,P,123456,1
NTL,2206,LGKO,LTFJ,,TC-LDC,37000,268.374,15:10,  16:30,1.2,  ,110,P,123456,1
NTL,2207,LTFJ,LGMK,,TC-GPB,34000,278.698,13:08,  14:30,1.22,  ,110,P,123456,1
NTL,2208,LGMK,LTFJ,,TC-GPB,35000,278.698,15:15,  16:37,1.22,  ,110,P,123456,1
NTL,2209,LTFJ,LGKR,,TC-LDF,34000,438.433,13:10,  14:35,1.25,  ,115,P,123456,1
NTL,221,LTFC,LTFM,,TC-LDC,30000,218.389,17:30,  18:30,1,  ,200,P,123456,1
NTL,2210,LGKP,LTFJ,,TC-LDF,37000,345.129,15:20,  16:45,1.25,  ,115,P,123456,1
NTL,2211,LTFJ,LGRP,,TC-GPL,34000,276.43,13:12,  14:35,1.23,  ,110,P,123456,1
NTL,2212,LGRP,LTFJ,,TC-GPL,35000,276.43,15:23,  16:45,1.22,  ,110,P,123456,1
NTL,2213,LTFJ,EGPD,,TC-GPN,34000,1557.83,7:00,  11:10,4.1,  ,600,P,1256,1
NTL,2214,EGPD,LTFJ,,TC-GPN,37000,1557.83,12:30,  16:40,4.1,  ,600,P,1256,1
NTL,2215,LTFJ,ENVA,,TC-LDN,36000,1502.71,9:00,  12:55,3.55,  ,600,P,1346,1
NTL,2216,ENVA,LTFJ,,TC-LDN,37000,1502.71,14:00,  17:55,3.55,  ,600,P,1346,1
NTL,2217,LTFJ,UBBB,,TC-GPD,35000,943.542,2:00,  04:50,2.5,  ,1000,P,123456,1
NTL,2218,UBBB,LTFJ,,TC-GPD,34000,943.542,6:30,  09:20,2.5,  ,1000,P,123456,1
NTL,2219,LTFJ,LCEN,,TC-GPC,35000,397.807,19:00,  20:30,1.3,  ,300,P,123456,1
NTL,222,LTFM,LTFD,,TC-GPC,28000,127.594,18:00,  18:50,0.5,  ,300,P,123456,1
NTL,2220,LCEN,LTFJ,,TC-GPC,36000,397.807,3:00,  04:30,1.3,  ,300,P,123456,1
NTL,2221,LTFJ,ESSA,,TC-LDN,36000,1205.22,11:00,  14:15,3.15,  ,450,P,123456,1
NTL,2222,ESSA,LTFJ,,TC-LDN,37000,1205.22,16:45,  20:00,3.15,  ,450,P,123456,1
NTL,2223,LTFJ,ESSA,,TC-GRI,36000,1205.22,15:00,  18:15,3.15,  ,470,P,123456,1
NTL,2224,ESSA,LTFJ,,TC-GRI,37000,1205.22,19:30,  22:45,3.15,  ,480,P,123456,1
NTL,2225,LTFJ,LPPT,,TC-LDN,37000,1764.64,7:30,  12:00,4.3,  ,600,P,123456,1
NTL,2226,LPPT,LTFJ,,TC-LDN,38000,1764.64,13:15,  17:45,4.3,  ,600,P,123456,1
NTL,2227,LTFJ,EDDP,,TC-LDF,34000,947.134,18:00,  20:30,2.3,  ,600,P,123456,1
NTL,2228,EDDP,LTFJ,,TC-LDF,35000,947.134,18:00,  20:50,2.5,  ,600,P,123456,1
NTL,2229,LTFJ,LQSA,,TC-LDJ,38000,518.315,8:00,  09:50,1.5,  ,300,P,123456,1
NTL,223,LTFD,LTFM,,TC-GPC,27000,127.594,19:30,  20:20,0.5,  ,300,P,123456,1
NTL,2230,LQSA,LTFJ,,TC-LDJ,37000,518.315,11:00,  12:50,1.5,  ,300,P,123456,1
NTL,2231,LTFJ,LROP,,TC-LDL,33000,262.27,16:15,  17:20,1.05,  ,300,P,123456,1
NTL,2232,LROP,LTFJ,,TC-LDL,33000,262.27,18:30,  19:35,1.05,  ,300,P,123456,1
NTL,2233,LTFJ,LEBB,,TC-LDD,36000,1435.24,13:45,  17:45,4,  ,400,P,123456,1
NTL,2234,LEBB,LTFJ,,TC-LDB,35000,1435.24,18:30,  22:30,4,  ,400,P,123456,1
NTL,2235,LTFJ,LCEN,,TC-GPM,33000,397.807,6:00,  07:30,1.3,  ,300,P,13456,1
NTL,2236,LCEN,LTFJ,,TC-GPM,34000,397.807,8:30,  10:00,1.3,  ,300,P,123456,1
NTL,2237,LTFJ,LCEN,,TC-LDK,35000,397.807,13:00,  14:30,1.3,  ,200,P,123456,1
NTL,2238,LCEN,LTFJ,,TC-LDK,34000,397.807,15:30,  17:00,1.3,  ,200,P,123456,1
NTL,2239,LTFJ,LQMO,,TC-GPK,36000,530.882,8:15,  09:55,1.4,  ,300,P,123456,1
NTL,224,LTFM,LTAT,,TC-GLC,35000,463.06,12:00, 13:35,1.35, ,400,P, 0123456,1
NTL,2240,LQMO,LTFJ,,TC-GPK,37000,530.882,11:00,  12:40,1.4,  ,300,P,123456,1
NTL,2241,LTFJ,LOWK,,TC-GPF,36000,734.174,7:15,  09:30,2.15,  ,500,P,1356,1
NTL,2242,LOWK,LTFJ,,TC-GPF,37000,734.174,10:30,  12:45,2.15,  ,500,P,1356,1
NTL,2243,LTFJ,GCLP,,TC-LDG,36000,2321.14,14:00,  19:45,5.45,  ,1000,P,345,1
NTL,2244,GCLP,LTFJ,,TC-LDG,37000,2321.14,21:00,  02:45,5.45,  ,1000,P,345,1
NTL,2245,LTFJ,EDDL,,TC-GRE,36000,1120.86,5:30,  08:35,3.05,  ,500,P,123456,1
NTL,2246,EDDL,LTFJ,,TC-GRE,35000,1120.86,9:45,  12:50,3.05,  ,500,P,123456,1
NTL,2247,LTFJ,EDDL,,TC-LDK,36000,1120.86,11:00,  14:05,3.05,  ,500,P,123456,1
NTL,2248,EDDL,LTFJ,,TC-LDK,37000,1120.86,15:30,  18:35,3.05,  ,500,P,123456,1
NTL,2249,LTFJ,EDDF,,TC-LDI,36000,1027.88,6:00,  08:50,2.5,  ,500,P,123456,1
NTL,225,LTAT,LTFM,,TC-GLC,36000,463.06,14:35, 16:10,1.35, ,400,P, 0123456,1
NTL,2250,EDDF,LTFJ,,TC-LDI,37000,1027.88,10:30,  13:20,2.5,  ,500,P,123456,1
NTL,2251,LTFJ,EDDF,,TC-GRJ,36000,1027.88,14:00,  16:50,2.5,  ,500,P,123456,1
NTL,2252,EDDF,LTFJ,,TC-GRJ,35000,1027.88,18:30,  21:20,2.5,  ,500,P,123456,1
NTL,2253,LTFJ,EDDH,,TC-LDG,36000,1091.81,5:45,  08:45,3,  ,500,P,123456,1
NTL,2254,EDDH,LTFJ,,TC-LDG,37000,1091.81,10:15,  13:15,3,  ,500,P,123456,1
NTL,2255,LTFJ,EDDS,,TC-GPF,36000,973.241,6:30,  09:15,2.45,  ,450,P,123456,1
NTL,2256,EDDS,LTFJ,,TC-GPF,37000,973.241,10:40,  13:25,2.45,  ,450,P,123456,1
NTL,2257,LTFJ,EDDR,,TC-GPG,36000,1061.44,7:00,  09:55,2.55,  ,450,P,123456,1
NTL,2258,EDDR,LTFJ,,TC-GPG,37000,1061.44,11:30,  14:25,2.55,  ,500,P,123456,1
NTL,2259,LTFJ,EDDM,,TC-GRA,36000,870.332,7:00,  09:30,2.3,  ,400,P,123456,1
NTL,2260,EDDM,LTFJ,,TC-GRA,35000,870.332,11:00,  13:30,2.3,  ,400,P,123456,1
NTL,2261,LTFJ,EDDM,,TC-LDF,36000,870.332,13:00,  15:30,2.3,  ,450,P,12346,1
NTL,2262,EDDM,LTFJ,,TC-LDF,37000,870.332,17:00,  19:30,2.3,  ,450,P,123456,1
NTL,2263,LTFJ,LSZH,,TC-GRG,36000,974.135,8:00,  10:45,2.45,  ,500,P,123456,1
NTL,2264,LSZH,LTFJ,,TC-GRG,35000,974.135,12:15,  15:00,2.45,  ,450,P,123456,1
NTL,2265,LTFJ,LSGG,,TC-GPJ,36000,1055.71,9:00,  11:55,2.55,  ,450,P,123456,1
NTL,2266,LSGG,LTFJ,,TC-GPJ,37000,1055.71,13:00,  15:55,2.55,  ,500,P,123456,1
NTL,2267,LTFJ,LFPG,,TC-GRI,36000,1230.02,10:00,  13:20,3.2,  ,600,P,123456,1
NTL,2268,LFPG,LTFJ,,TC-GRI,35000,1230.02,15:00,  18:20,3.2,  ,600,P,123456,1
NTL,2269,LTFJ,EHAM,,TC-GRF,36000,1214.38,8:00,  11:15,3.15,  ,500,P,123456,1
NTL,2270,EHAM,LTFJ,,TC-GRF,35000,1214.38,12:45,  16:00,3.15,  ,600,P,123456,1
NTL,2271,LTFJ,EBBR,,TC-GRG,36000,1191.46,8:15,  11:25,3.1,  ,500,P,123456,1
NTL,2272,EBBR,LTFJ,,TC-GRG,35000,1191.46,12:50,  16:00,3.1,  ,500,P,123456,1
NTL,2273,LTFJ,LSZH,,TC-GRD,34000,974.135,13:00,  15:55,2.55,  ,500,P,123456,1
NTL,2274,LSZH,LTFJ,,TC-GRD,35000,974.135,17:15,  20:10,2.55,  ,500,P,123456,1
NTL,2275,LTFJ,EDDF,,TC-GRC,36000,1027.88,16:30,  19:30,3,  ,700,P,123456,1
NTL,2276,LTFJ,UBBB,,TC-GPA,37000,943.542,17:30,  20:20,2.5,  ,500,P,123456,1
NTL,2277,UBBB,LTFJ,,TC-GPA,36000,943.542,0:00,  02:50,2.5,  ,500,P,123456,1
NTL,2278,LTFJ,ENTC,,TC-LDR,36000,1760.75,7:00,  11:30,4.3,  ,600,P,123456,1
NTL,2279,LTFJ,EDDF,,TC-GRC,36000,1027.88,9:00,  12:00,3,  ,400,P,123456,1
NTL,2280,EDDF,LTFJ,,TC-GRC,35000,1027.88,13:30,  16:30,3,  ,400,P,123456,1
NTL,2281,LTFJ,UUDD,,TC-GRE,36000,935.604,9:45,  12:35,2.5,  ,500,P,123456,1
NTL,2282,UUDD,LTFJ,,TC-GRE,35000,935.604,14:00,  16:50,2.5,  ,500,P,123456,1
NTL,2283,ENTC,LTFJ,,TC-LDR,37000,1760.75,12:30,  17:00,4.3,  ,600,P,123456,1
NTL,2284,LTFJ,UWKD,,TC-GPR,37000,1183.2,10:30,  14:00,3.3,  ,500,P,123456,1
NTL,2285,UWKD,LTFJ,,TC-GPR,36000,1183.2,15:30,  19:00,3.3,  ,500,P,123456,1
NTL,2286,LTFJ,UACC,,TC-GRJ,35000,1834.66,9:00,  14:10,5.1,  ,700,P,123456,1
NTL,2287,UACC,LTFJ,,TC-GRI,36000,1834.66,16:30,  21:40,5.1,  ,700,P,123456,1
NTL,2289,LTFJ,EGPH,,TC-GPN,36000,1563.63,22:00,  02:20,4.2,  ,600,P,1356,1
NTL,2290,EGPH,LTFJ,,TC-GPN,35000,1563.63,5:30,  09:50,4.2,  ,600,P,1246,1
NTL,2291,LTFJ,OPLA,,TC-ANS,35000,2232.39,18:00,  23:50,5.5,  ,1000,P,123456,1
NTL,2292,LTFJ,UWGG,,TC-GRB,35000,1081.74,13:00,  16:10,3.1,  ,600,P,1356,1
NTL,2293,UWGG,LTFJ,,TC-GRB,36000,1081.74,17:00,  20:10,3.1,  ,600,P,1356,1
NTL,2294,OPLA,LTFJ,,TC-ANS,36000,2232.39,2:00,  08:00,6,  ,1000,P,123456,1
NTL,2295,LTFJ,LFMN,,TC-GPN,36000,993.398,17:00, 19:50,2.5, ,600,P, 0123456,1
NTL,2296,LFMN,LTFJ,,TC-GPN,35000,993.398,4:00, 06:50,2.5, ,600,P, 0123456,1
NTL,2297,LTFJ,HTKJ,,TC-AHG,37000,2697.54,21:00,  03:45,6.45,  ,1000,P,3456,1
NTL,2298,HTKJ,LTFJ,,TC-AHG,36000,2697.54,6:00,  12:45,6.45,  ,1000,P,3456,1
NTL,2299,LTFJ,USSS,,TC-LDR,35000,1545.48,10:00,  14:00,4,  ,1000,P,123456,1
NTL,23,LTFM,KSEA,,TC-LHH,34000,5268.46,7:00, 19:30,12.3,  ,2000,P, 0123456,1
NTL,230,LTFM,LTFG,,TC-LBD,35000,341.597,16:25,  17:40,1.15,  ,80,P,156,1
NTL,2300,USSS,LTFJ,,TC-LDR,36000,1545.48,15:00,  19:00,4,  ,1000,P,123456,1
NTL,2301,LTFJ,EFHK,,TC-LHI,36000,1178.32,9:30,  12:35,3.05,  ,400,P,123456,1
NTL,2302,UUDD,LTAI,,TC-LHE,37000,1149.36,7:40,  11:00,3.2,  ,400,P,12345,1
NTL,2303,EFHK,LTFJ,,TC-LHI,37000,1178.32,14:45,  17:50,3.05,  ,400,P,123456,1
NTL,2304,LTFJ,LGTS,,TC-GPK,34000,289.838,15:00,  16:15,1.15,  ,400,P,123456,1
NTL,2305,LGTS,LTFJ,,TC-GPK,35000,289.838,17:15,  18:30,1.15,  ,400,P,123456,1
NTL,2307,LTFJ,EFRO,,TC-LDI,36000,1546.97,11:00,  15:15,4.15,  ,415,P,123456,1
NTL,2308,EFRO,LTFJ,,TC-LDI,35000,1546.97,16:15,  20:30,4.15,  ,415,P,123456,1
NTL,231,LTFG,LTFM,,TC-LBD,36000,341.597,18:50,  19:05,0.15,  ,80,P,156,1
NTL,2310,LTFJ,OLBA,,TC-LBJ,37000,517.483,13:30,  15:15,1.45,  ,400,P,123456,1
NTL,2311,OLBA,LTFJ,,TC-LBJ,38000,517.483,16:45,  18:30,1.45,  ,400,P,123456,1
NTL,2312,LTFJ,OLBA,,TC-LDT,37000,517.483,14:00,  15:45,1.45,  ,400,P,123456,1
NTL,2313,OLBA,LTFJ,,TC-LDT,38000,517.483,17:15,  19:00,1.45,  ,400,P,123456,1
NTL,2316,LTFJ,GCFV,,TC-LHI,34000,2235.64,9:00,  14:30,5.3,  ,1500,P,123456,1
NTL,2317,GCFV,LTFJ,,TC-LHI,34000,2235.64,15:30,  20:45,5.15,  ,1500,P,123456,1
NTL,2318,LTFJ,EGPH,,TC-LDR,36000,1563.63,12:00,  16:20,4.2,  ,1500,P,123456,1
NTL,2319,EGPH,LTFJ,,TC-LDR,35000,1563.63,17:00,  21:20,4.2,  ,1500,P,123456,1
NTL,232,LTFM,LTBY,,TC-LRP,25000,119.502,17:30,  18:20,0.5,  ,300,P,123456,1
NTL,2320,LTFJ,OIIE,,TC-GPR,35000,1080.33,5:00, 08:00,3, ,1000,P, 0123456,1
NTL,2321,OIIE,LTFJ,,TC-GPR,36000,1080.33,9:00, 12:00,3, ,1000,P, 0123456,1
NTL,2322,LTFJ,OIIE,,TC-GRC,35000,1080.33,10:00, 13:05,3.05, ,1000,P, 0123456,1
NTL,2323,OIIE,LTFJ,,TC-GRC,34000,1080.33,14:15, 17:25,3.1, ,1000,P, 0123456,1
NTL,2324,LTFJ,OIIE,,TC-LDG,37000,1080.33,18:30, 21:30,3, ,1000,P, 0123456,1
NTL,2325,OIIE,LTFJ,,TC-LDG,36000,1080.33,3:00, 06:00,3, ,1000,P, 0123456,1
NTL,233,LTBY,LTFM,,TC-LRP,24000,119.502,19:00,  19:50,0.5,  ,300,P,123456,1
NTL,234,LTFM,LTBY,,TC-LRP,25000,119.502,5:00,  05:50,0.5,  ,300,P,123456,1
NTL,235,LTBY,LTFM,,TC-LRP,24000,119.502,6:30,  07:20,0.5,  ,300,P,123456,1
NTL,24,KSEA,LTFM,,TC-LHH,35000,5268.46,21:00, 09:30,12.3,  ,2000,P, 0123456,1
NTL,240,LTFM,LTAN,,TC-LDI,35000,265.069,7:40,  08:45,1.05,  ,80,P,12345,1
NTL,2401,LTFJ,LICJ,,TC-GPG,36000,768.715,12:00,  14:20,2.2,  ,400,P,123456,1
NTL,2402,LICJ,LTFJ,,TC-GPG,37000,768.715,15:30,  18:00,2.3,  ,400,P,123456,1
NTL,2403,LTFJ,LIMJ,,TC-LDS,36000,926.641,10:00,  12:30,2.3,  ,350,P,123456,1
NTL,2404,LIMJ,LTFJ,,TC-LDS,37000,926.641,13:45,  16:15,2.3,  ,350,P,123456,1
NTL,2405,LTFJ,LCEN,,TC-GPG,35000,397.807,11:00,  12:30,1.3,  ,500,P,1356,1
NTL,2406,LCEN,LTFJ,,TC-GPG,34000,397.807,13:30,  15:00,1.3,  ,500,P,1356,1
NTL,241,LTAN,LTFM,,TC-LDI,34000,265.069,9:30,  10:35,1.05,  ,85,P,12345,1
NTL,242,LTFM,LTAN,,TC-GRF,35000,265.069,17:50,  18:55,1.05,  ,80,P,12345,1
NTL,243,LTAN,LTFM,,TC-GRF,36000,265.069,19:40,  20:45,1.05,  ,80,P,12345,1
NTL,25,LTFM,CYVR,,TC-LHF,36000,5183.15,17:00,  05:20,12.2,  ,1700,P,6,1
NTL,25,LTFM,CYVR,,TC-LHF,36000,5183.15,17:00, 05:20,12.2, ,1700,P,6,1
NTL,250,LTFM,LTAU,,TC-LDD,35000,344.511,10:20,  11:40,1.2,  ,200,P,123456,1
NTL,251,LTAU,LTFM,,TC-LDD,36000,344.511,12:30,  13:50,1.2,  ,200,P,123456,1
NTL,252,LTFM,LTAU,,TC-GPC,35000,344.511,15:15,  16:35,1.2,  ,200,P,123456,1
NTL,253,LTAU,LTFM,,TC-GPC,36000,344.511,17:20,  18:40,1.2,  ,200,P,123456,1
NTL,254,LTFM,LTAU,,TC-GRA,35000,344.511,4:30,  05:50,1.2,  ,300,P,123456,1
NTL,255,LTAU,LTFM,,TC-GRA,34000,344.511,6:50,  08:10,1.2,  ,300,P,123456,1
NTL,256,LTFM,LTAU,,TC-GRA,35000,344.511,20:40,  22:00,1.2,  ,300,P,123456,1
NTL,257,LTAU,LTFM,,TC-GRA,36000,344.511,4:00,  05:20,1.2,  ,300,P,123456,1
NTL,258,LTFM,LTAW,,TC-GLA,35000,351.844,7:00, 08:20,1.2, ,500,P, 0123456,1
NTL,259,LTAW,LTFM,,TC-GLA,34000,351.844,9:30, 10:50,1.2, ,500,P, 0123456,1
